CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
8071000400,Colorado,Las Animas County,1,2284,991,0,65.0,2.85,0,1,0,0,0,1,23.7,43214.0,0,1,0,1,0,0,0,0,321.0,1270.0,321.0,121.0,579.0,121.0,1270.0,55.6,579.0,25.35,310.0,13.57,236.0,10.32,1130.0,49.48,7.0,0.3,10.0,0.45,0.0,0.0,13.0,0.59,109.0,4.79,581.0,25.45,98.0,9.9,147.0,14.79,321.0,14.05,121.0,5.3,74.0,3.22,62.0,2.69,290.0,12.68,3.0,0.13,0.0,0.02,0.0,0.0,5.0,0.21,23.0,1.01,150.0,6.55,25.0,2.55,37.0,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.0,512.0,423.0,1893.0,12.0,17.0,1.0,56.0,305.0,1126.0,282.0,303.0
8071000500,Colorado,Las Animas County,1,1972,844,0,122.0,6.19,0,1,0,0,0,1,14.5,51188.0,0,1,0,1,0,0,0,0,457.0,1347.0,457.0,228.0,636.0,228.0,1347.0,68.29,636.0,32.25,285.0,14.47,267.0,13.53,1061.0,53.82,11.0,0.56,18.0,0.91,0.0,0.0,35.0,1.77,221.0,11.22,767.0,38.9,37.0,4.39,118.0,13.94,457.0,23.16,228.0,11.55,92.0,4.69,94.0,4.77,348.0,17.65,3.0,0.17,11.0,0.56,0.0,0.0,13.0,0.68,81.0,4.1,250.0,12.69,13.0,1.54,43.0,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.0,408.0,395.0,1568.0,15.0,26.0,0.0,43.0,320.0,1083.0,64.0,192.0
8071000800,Colorado,Las Animas County,0,2766,928,0,479.0,17.32,1,1,1,1,0,1,14.2,66635.0,1,1,1,0,0,1,1,1,1627.0,1627.0,604.0,540.0,540.0,242.0,2756.0,99.62,886.0,32.05,522.0,18.87,421.0,15.23,2385.0,86.22,126.0,4.56,21.0,0.76,0.0,0.0,60.0,2.16,164.0,5.94,740.0,26.76,7.0,0.74,81.0,8.77,2691.0,97.29,860.0,31.09,513.0,18.54,403.0,14.58,2336.0,84.45,126.0,4.56,19.0,0.68,0.0,0.0,55.0,1.99,155.0,5.62,702.0,25.38,6.0,0.67,79.0,8.46,1627.0,58.82,540.0,19.53,260.0,9.4,248.0,8.97,1392.0,50.32,117.0,4.22,7.0,0.26,0.0,0.0,44.0,1.59,67.0,2.42,357.0,12.9,2.0,0.18,42.0,4.53,604.0,21.82,242.0,8.76,132.0,4.76,139.0,5.01,563.0,20.36,0.0,0.0,1.0,0.04,0.0,0.0,13.0,0.47,26.0,0.95,77.0,2.79,0.0,0.0,23.0,2.53,726.0,526.0,424.0,2391.0,126.0,21.0,0.0,62.0,166.0,747.0,7.0,85.0
8073961700,Colorado,Lincoln County,0,3363,1054,0,939.0,27.92,0,0,0,0,0,0,12.7,71250.0,0,0,0,0,0,0,0,0,121.0,121.0,20.0,42.0,42.0,7.0,2542.0,75.58,808.0,24.02,434.0,12.91,312.0,9.29,2130.0,63.33,273.0,8.11,28.0,0.82,0.0,0.0,35.0,1.04,77.0,2.28,474.0,14.09,50.0,4.71,73.0,6.9,1510.0,44.91,513.0,15.25,160.0,4.76,139.0,4.14,1175.0,34.93,260.0,7.73,18.0,0.52,0.0,0.0,27.0,0.79,31.0,0.93,368.0,10.96,12.0,1.17,26.0,2.48,121.0,3.59,42.0,1.25,39.0,1.17,18.0,0.55,107.0,3.17,4.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.3,16.0,0.47,3.0,0.26,5.0,0.44,20.0,0.6,7.0,0.21,7.0,0.22,6.0,0.18,16.0,0.49,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,3.0,0.09,1.0,0.0,1.0,0.08,584.0,655.0,431.0,2898.0,276.0,33.0,1.0,44.0,111.0,550.0,56.0,82.0
8073961800,Colorado,Lincoln County,0,2104,894,0,91.0,4.33,1,1,1,1,0,1,14.2,64412.0,1,1,1,0,0,1,1,1,1133.0,1133.0,654.0,378.0,378.0,218.0,1475.0,70.11,495.0,23.5,327.0,15.53,328.0,15.61,1391.0,66.14,3.0,0.14,6.0,0.29,1.0,0.05,1.0,0.05,73.0,3.45,84.0,3.99,17.0,1.87,77.0,8.64,1339.0,63.62,447.0,21.24,301.0,14.32,307.0,14.58,1259.0,59.82,3.0,0.14,6.0,0.29,1.0,0.05,1.0,0.05,69.0,3.28,80.0,3.8,16.0,1.74,69.0,7.72,1133.0,53.84,378.0,17.96,259.0,12.3,259.0,12.33,1059.0,50.34,3.0,0.14,6.0,0.26,1.0,0.05,1.0,0.05,63.0,2.99,74.0,3.52,13.0,1.47,58.0,6.49,654.0,31.1,218.0,10.38,158.0,7.5,149.0,7.08,602.0,28.63,2.0,0.1,1.0,0.05,1.0,0.05,1.0,0.05,47.0,2.23,53.0,2.52,7.0,1.0,32.0,3.55,581.0,465.0,487.0,1970.0,14.0,10.0,1.0,7.0,102.0,133.0,17.0,89.0
8075965900,Colorado,Logan County,0,1090,464,0,0.0,0.0,1,1,0,0,0,1,10.1,64141.0,1,1,0,0,0,1,0,0,1078.0,1078.0,38.0,246.0,246.0,9.0,1090.0,100.0,249.0,22.85,236.0,21.65,183.0,16.79,1051.0,96.42,4.0,0.37,2.0,0.18,0.0,0.0,1.0,0.09,32.0,2.94,72.0,6.61,16.0,3.53,22.0,4.71,1090.0,100.0,249.0,22.85,236.0,21.65,183.0,16.79,1051.0,96.42,4.0,0.37,2.0,0.18,0.0,0.0,1.0,0.09,32.0,2.94,72.0,6.61,16.0,3.53,22.0,4.71,1078.0,98.91,246.0,22.6,234.0,21.45,180.0,16.52,1040.0,95.43,4.0,0.37,2.0,0.18,0.0,0.0,1.0,0.09,31.0,2.84,72.0,6.61,16.0,3.48,22.0,4.64,38.0,3.44,9.0,0.79,5.0,0.44,7.0,0.68,37.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,1.0,0.17,260.0,236.0,183.0,1051.0,4.0,2.0,0.0,1.0,32.0,72.0,15.0,20.0
8075966000,Colorado,Logan County,0,2248,893,0,0.0,0.0,1,1,0,0,0,1,13.2,67596.0,1,1,0,0,0,1,0,0,1329.0,1329.0,9.0,411.0,411.0,3.0,2248.0,100.0,695.0,30.91,558.0,24.82,326.0,14.5,2160.0,96.09,6.0,0.27,1.0,0.04,0.0,0.0,10.0,0.44,71.0,3.16,154.0,6.85,39.0,4.36,41.0,4.6,2248.0,100.0,695.0,30.91,558.0,24.82,326.0,14.5,2160.0,96.09,6.0,0.27,1.0,0.04,0.0,0.0,10.0,0.44,71.0,3.16,154.0,6.85,39.0,4.36,41.0,4.6,1329.0,59.13,411.0,18.27,341.0,15.19,182.0,8.12,1266.0,56.33,5.0,0.22,0.0,0.0,0.0,0.0,6.0,0.27,52.0,2.31,110.0,4.89,23.0,2.6,25.0,2.75,9.0,0.4,3.0,0.12,1.0,0.04,0.0,0.0,9.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,658.0,558.0,326.0,2160.0,6.0,1.0,0.0,10.0,71.0,154.0,36.0,38.0
8075966100,Colorado,Logan County,0,7348,2945,0,166.0,2.26,0,0,0,1,1,1,16.3,66796.0,0,0,0,0,0,0,0,1,,,,,,,5027.0,68.42,1868.0,25.42,1345.0,18.31,776.0,10.56,4608.0,62.71,47.0,0.64,18.0,0.24,5.0,0.07,51.0,0.69,299.0,4.07,734.0,9.99,217.0,7.38,213.0,7.24,3654.0,49.72,1154.0,15.7,936.0,12.74,612.0,8.33,3423.0,46.59,36.0,0.49,17.0,0.23,4.0,0.05,25.0,0.33,149.0,2.03,368.0,5.01,186.0,6.33,157.0,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3166.0,1911.0,1091.0,6648.0,69.0,27.0,7.0,66.0,531.0,1158.0,267.0,332.0
8075966200,Colorado,Logan County,1,3111,1306,0,412.0,13.24,1,1,1,1,1,1,16.8,52625.0,1,1,1,1,1,0,0,1,1251.0,2575.0,1251.0,514.0,1050.0,514.0,2575.0,82.78,1050.0,33.76,495.0,15.9,355.0,11.42,2227.0,71.58,91.0,2.94,14.0,0.45,3.0,0.1,34.0,1.1,206.0,6.62,422.0,13.57,151.0,11.58,236.0,18.09,1251.0,40.22,514.0,16.52,155.0,4.98,212.0,6.82,1068.0,34.33,72.0,2.31,7.0,0.24,1.0,0.03,23.0,0.73,80.0,2.57,135.0,4.35,48.0,3.69,105.0,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.0,609.0,431.0,2708.0,95.0,14.0,6.0,41.0,247.0,504.0,190.0,310.0
8075966300,Colorado,Logan County,1,4080,1813,0,40.0,0.98,1,1,1,1,1,1,14.7,57411.0,1,1,1,1,1,0,0,1,799.0,2745.0,799.0,338.0,1018.0,338.0,2745.0,67.28,1018.0,24.96,535.0,13.11,760.0,18.62,2568.0,62.94,11.0,0.26,29.0,0.7,1.0,0.02,26.0,0.65,110.0,2.71,230.0,5.64,105.0,5.79,155.0,8.54,799.0,19.58,338.0,8.3,192.0,4.7,169.0,4.15,739.0,18.12,3.0,0.07,10.0,0.25,1.0,0.01,6.0,0.16,40.0,0.97,91.0,2.23,40.0,2.22,45.0,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.0,816.0,976.0,3805.0,30.0,38.0,1.0,42.0,164.0,398.0,178.0,249.0
8075966400,Colorado,Logan County,0,4832,626,1,3286.0,68.0,1,1,0,0,0,1,12.3,63295.0,1,1,0,0,0,1,0,0,1036.0,1036.0,0.0,288.0,288.0,0.0,4832.0,100.0,1551.0,32.1,412.0,8.53,314.0,6.5,3841.0,79.49,696.0,14.4,45.0,0.93,1.0,0.02,103.0,2.13,146.0,3.02,1265.0,26.18,9.0,1.45,32.0,5.18,4832.0,100.0,1551.0,32.1,412.0,8.53,314.0,6.5,3841.0,79.49,696.0,14.4,45.0,0.93,1.0,0.02,103.0,2.13,146.0,3.02,1265.0,26.18,9.0,1.45,32.0,5.18,1036.0,21.44,288.0,5.96,260.0,5.38,161.0,3.32,1005.0,20.8,2.0,0.04,1.0,0.02,1.0,0.02,1.0,0.02,26.0,0.55,49.0,1.02,6.0,1.01,21.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,412.0,314.0,3841.0,696.0,45.0,1.0,103.0,146.0,1265.0,9.0,32.0
8077000200,Colorado,Mesa County,1,2110,1126,0,21.0,1.0,0,1,0,1,1,1,21.5,64500.0,0,1,0,1,0,0,0,1,0.0,2047.0,0.0,0.0,944.0,0.0,2047.0,97.01,944.0,44.72,314.0,14.87,194.0,9.19,1726.0,81.78,26.0,1.22,18.0,0.85,6.0,0.28,37.0,1.77,234.0,11.11,341.0,16.15,140.0,12.44,236.0,20.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.0,322.0,204.0,1784.0,26.0,18.0,6.0,39.0,237.0,350.0,144.0,242.0
8077000300,Colorado,Mesa County,1,1362,731,0,15.0,1.1,0,0,0,0,0,1,21.7,53102.0,0,0,0,0,0,0,0,0,,66.0,,,37.0,,66.0,4.87,37.0,2.71,8.0,0.61,6.0,0.47,62.0,4.54,1.0,0.06,0.0,0.01,0.0,0.0,1.0,0.08,3.0,0.19,8.0,0.59,5.0,0.71,8.0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.0,197.0,121.0,1172.0,6.0,10.0,0.0,28.0,146.0,232.0,106.0,154.0
8077000400,Colorado,Mesa County,1,3513,1568,0,55.0,1.57,0,1,0,0,0,1,23.4,68059.0,0,1,0,1,0,0,0,0,,2452.0,,,957.0,,2452.0,69.81,957.0,27.23,525.0,14.95,505.0,14.36,2196.0,62.52,13.0,0.36,23.0,0.64,1.0,0.03,21.0,0.6,199.0,5.65,292.0,8.32,48.0,3.07,161.0,10.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.0,792.0,623.0,3085.0,16.0,26.0,2.0,43.0,341.0,566.0,76.0,237.0
8077000500,Colorado,Mesa County,1,2891,759,0,1421.0,49.15,0,1,0,0,0,1,32.7,32125.0,0,1,0,1,0,0,0,0,,1330.0,,,1121.0,,1330.0,46.0,1121.0,38.78,65.0,2.24,29.0,0.99,1160.0,40.13,47.0,1.64,20.0,0.7,8.0,0.26,11.0,0.39,83.0,2.87,128.0,4.41,0.0,0.0,34.0,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.0,245.0,327.0,2541.0,79.0,42.0,12.0,28.0,189.0,321.0,119.0,131.0
8077000601,Colorado,Mesa County,1,4246,1956,0,179.0,4.22,0,1,0,0,0,1,33.2,48966.0,0,1,0,1,0,0,0,0,,2274.0,,,1012.0,,2274.0,53.56,1012.0,23.84,460.0,10.84,597.0,14.05,2037.0,47.97,16.0,0.38,31.0,0.74,3.0,0.07,18.0,0.43,169.0,3.98,304.0,7.16,74.0,3.79,102.0,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.0,836.0,836.0,3750.0,25.0,63.0,6.0,36.0,366.0,602.0,106.0,185.0
8077000602,Colorado,Mesa County,1,4803,2140,0,48.0,1.0,0,1,0,0,0,1,36.3,31571.0,0,1,0,1,0,0,0,0,,1273.0,,,756.0,,1273.0,26.51,756.0,15.75,190.0,3.95,102.0,2.12,1153.0,24.0,14.0,0.29,12.0,0.24,1.0,0.03,9.0,0.18,85.0,1.77,161.0,3.34,70.0,3.28,105.0,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566.0,1017.0,546.0,4216.0,27.0,41.0,4.0,62.0,453.0,775.0,331.0,378.0
8077000700,Colorado,Mesa County,1,4411,1770,0,197.0,4.47,0,1,0,0,0,1,24.1,46346.0,0,1,0,1,0,0,0,0,11.0,2130.0,11.0,5.0,992.0,5.0,2130.0,48.3,992.0,22.48,412.0,9.34,209.0,4.74,1776.0,40.26,26.0,0.6,17.0,0.38,4.0,0.08,26.0,0.58,282.0,6.39,440.0,9.98,31.0,1.75,196.0,11.08,11.0,0.24,5.0,0.11,4.0,0.1,1.0,0.01,7.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.09,6.0,0.14,0.0,0.0,1.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.0,1062.0,412.0,3398.0,46.0,32.0,9.0,60.0,866.0,1274.0,71.0,379.0
8077000800,Colorado,Mesa County,1,8230,2764,0,459.0,5.58,1,1,1,0,0,1,18.5,54676.0,1,1,1,1,1,0,0,0,6663.0,7992.0,6663.0,2244.0,2585.0,2244.0,7992.0,97.11,2585.0,31.41,2270.0,27.59,717.0,8.71,6898.0,83.82,64.0,0.78,55.0,0.67,4.0,0.05,106.0,1.28,865.0,10.51,1541.0,18.72,66.0,2.38,448.0,16.19,6663.0,80.96,2244.0,27.26,1949.0,23.68,593.0,7.21,5754.0,69.91,57.0,0.7,48.0,0.58,4.0,0.04,83.0,1.0,718.0,8.73,1293.0,15.71,58.0,2.09,380.0,13.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2679.0,2273.0,723.0,7115.0,72.0,55.0,4.0,111.0,873.0,1574.0,66.0,486.0
8077000900,Colorado,Mesa County,1,2971,1098,0,407.0,13.7,1,1,1,0,0,1,20.2,50481.0,1,1,1,1,1,0,0,0,716.0,1887.0,716.0,302.0,795.0,302.0,1887.0,63.52,795.0,26.76,425.0,14.29,266.0,8.94,1645.0,55.36,12.0,0.4,71.0,2.4,2.0,0.07,24.0,0.81,133.0,4.49,245.0,8.24,46.0,4.21,125.0,11.34,716.0,24.1,302.0,10.16,121.0,4.09,182.0,6.13,649.0,21.83,1.0,0.04,40.0,1.35,1.0,0.03,3.0,0.11,22.0,0.74,39.0,1.32,20.0,1.82,54.0,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.0,607.0,327.0,2470.0,32.0,78.0,3.0,63.0,325.0,631.0,75.0,202.0
8077001001,Colorado,Mesa County,1,4764,2217,0,113.0,2.37,0,0,0,0,1,0,6.2,79375.0,0,1,0,1,0,0,0,1,13.0,2972.0,13.0,3.0,657.0,3.0,2972.0,62.38,657.0,13.79,538.0,11.3,904.0,18.97,2787.0,58.51,14.0,0.29,21.0,0.44,0.0,0.0,10.0,0.21,140.0,2.93,197.0,4.13,123.0,5.56,102.0,4.58,13.0,0.27,3.0,0.06,2.0,0.04,4.0,0.09,12.0,0.24,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.02,1.0,0.03,0.0,0.02,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.0,792.0,1653.0,4483.0,22.0,36.0,5.0,24.0,194.0,303.0,439.0,171.0
8077001002,Colorado,Mesa County,1,6459,2884,0,78.0,1.21,0,0,0,0,0,0,9.7,76402.0,1,1,1,1,1,0,0,0,2719.0,4786.0,2719.0,811.0,1388.0,811.0,4786.0,74.1,1388.0,21.49,1039.0,16.09,857.0,13.27,4414.0,68.34,13.0,0.2,106.0,1.64,4.0,0.06,33.0,0.52,215.0,3.33,355.0,5.5,54.0,1.87,68.0,2.34,2719.0,42.1,811.0,12.56,630.0,9.75,395.0,6.11,2478.0,38.37,10.0,0.16,76.0,1.17,1.0,0.01,18.0,0.27,137.0,2.11,239.0,3.7,7.0,0.26,38.0,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.0,1204.0,1419.0,5982.0,25.0,121.0,5.0,44.0,282.0,494.0,171.0,103.0
8077001101,Colorado,Mesa County,1,8132,3260,0,17.0,0.21,0,1,0,1,1,1,14.1,54690.0,0,1,0,1,0,0,0,1,389.0,4605.0,389.0,140.0,1728.0,140.0,4605.0,56.63,1728.0,21.25,1120.0,13.77,692.0,8.51,4115.0,50.61,25.0,0.31,14.0,0.18,4.0,0.05,36.0,0.44,410.0,5.05,718.0,8.83,119.0,3.66,273.0,8.36,389.0,4.78,140.0,1.72,101.0,1.25,53.0,0.65,343.0,4.22,2.0,0.02,1.0,0.01,1.0,0.01,1.0,0.01,41.0,0.51,59.0,0.72,5.0,0.15,21.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3116.0,2085.0,1100.0,7023.0,57.0,39.0,5.0,61.0,947.0,1476.0,280.0,490.0
8077001102,Colorado,Mesa County,1,4709,1831,0,0.0,0.0,0,0,0,0,0,0,9.6,80139.0,1,1,1,1,1,0,0,0,2069.0,4463.0,2069.0,561.0,1239.0,561.0,4463.0,94.78,1239.0,26.31,1051.0,22.33,829.0,17.61,4131.0,87.73,13.0,0.27,31.0,0.65,1.0,0.02,49.0,1.04,239.0,5.07,418.0,8.87,37.0,2.01,161.0,8.77,2069.0,43.94,561.0,11.92,500.0,10.62,360.0,7.64,1906.0,40.47,4.0,0.08,21.0,0.45,0.0,0.0,23.0,0.5,115.0,2.44,180.0,3.83,16.0,0.9,74.0,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.0,1110.0,870.0,4357.0,13.0,32.0,1.0,49.0,257.0,446.0,44.0,182.0
8077001200,Colorado,Mesa County,0,2098,843,0,4.0,0.19,0,0,0,0,0,0,5.8,94583.0,0,0,0,0,0,0,0,0,,,,,,,2098.0,100.0,295.0,14.04,367.0,17.49,415.0,19.78,1914.0,91.23,4.0,0.19,9.0,0.43,0.0,0.0,36.0,1.72,135.0,6.43,180.0,8.58,6.0,0.75,18.0,2.13,2080.0,99.13,292.0,13.9,364.0,17.37,411.0,19.57,1898.0,90.49,4.0,0.19,9.0,0.42,0.0,0.0,36.0,1.7,133.0,6.33,178.0,8.48,6.0,0.74,18.0,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,367.0,415.0,1914.0,4.0,9.0,0.0,36.0,135.0,180.0,6.0,19.0
8077001301,Colorado,Mesa County,1,8825,3512,0,43.0,0.49,1,1,1,1,1,1,30.4,50924.0,1,1,1,1,1,0,0,1,2283.0,7597.0,2283.0,1251.0,3534.0,1251.0,7597.0,86.09,3534.0,40.05,2069.0,23.45,757.0,8.58,6612.0,74.92,62.0,0.7,41.0,0.46,8.0,0.09,120.0,1.36,755.0,8.56,1335.0,15.13,145.0,4.14,552.0,15.71,2283.0,25.88,1251.0,14.18,619.0,7.02,221.0,2.5,1908.0,21.62,27.0,0.31,8.0,0.09,3.0,0.04,56.0,0.64,280.0,3.18,495.0,5.61,59.0,1.69,175.0,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245.0,2369.0,912.0,7727.0,69.0,47.0,10.0,136.0,836.0,1506.0,178.0,665.0
8077001302,Colorado,Mesa County,1,4909,1842,0,0.0,0.0,0,0,0,0,0,0,4.4,75058.0,1,1,1,1,1,0,0,0,3334.0,4611.0,3334.0,514.0,744.0,514.0,4611.0,93.93,744.0,15.16,1146.0,23.35,676.0,13.76,4150.0,84.55,43.0,0.87,31.0,0.63,3.0,0.06,55.0,1.12,329.0,6.69,520.0,10.59,47.0,2.54,70.0,3.79,3334.0,67.91,514.0,10.47,822.0,16.75,492.0,10.02,3039.0,61.9,18.0,0.37,15.0,0.31,3.0,0.06,33.0,0.67,226.0,4.6,378.0,7.69,33.0,1.77,50.0,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.0,1206.0,721.0,4423.0,43.0,34.0,9.0,59.0,341.0,540.0,55.0,82.0
8077001402,Colorado,Mesa County,1,5998,2326,0,0.0,0.0,0,0,0,0,0,0,2.5,83750.0,1,1,1,1,1,0,0,0,5986.0,5998.0,5986.0,599.0,600.0,599.0,5998.0,100.0,600.0,10.01,1401.0,23.36,1249.0,20.82,5669.0,94.51,9.0,0.15,59.0,0.98,10.0,0.17,23.0,0.38,228.0,3.8,305.0,5.09,15.0,0.64,35.0,1.52,5986.0,99.81,599.0,9.99,1397.0,23.3,1248.0,20.8,5659.0,94.34,9.0,0.15,59.0,0.98,10.0,0.17,23.0,0.38,227.0,3.78,304.0,5.07,15.0,0.64,35.0,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.0,1401.0,1249.0,5669.0,9.0,59.0,10.0,23.0,228.0,305.0,15.0,36.0
8077001403,Colorado,Mesa County,1,3582,1446,0,29.0,0.81,0,0,0,0,0,0,5.4,85147.0,1,1,1,1,1,0,0,0,1597.0,2844.0,1597.0,203.0,430.0,203.0,2844.0,79.39,430.0,12.0,570.0,15.9,527.0,14.71,2670.0,74.54,10.0,0.28,25.0,0.7,4.0,0.11,18.0,0.5,116.0,3.25,243.0,6.78,21.0,1.44,22.0,1.51,1597.0,44.59,203.0,5.66,339.0,9.45,296.0,8.27,1525.0,42.58,4.0,0.11,12.0,0.32,4.0,0.11,13.0,0.36,40.0,1.11,91.0,2.53,6.0,0.45,12.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.0,708.0,668.0,3366.0,12.0,29.0,4.0,22.0,149.0,328.0,29.0,28.0
8077001404,Colorado,Mesa County,1,4708,1999,0,0.0,0.0,0,0,0,0,0,0,2.2,100707.0,1,1,1,1,1,0,0,0,4411.0,4708.0,4411.0,563.0,623.0,563.0,4708.0,100.0,623.0,13.24,915.0,19.44,1031.0,21.9,4508.0,95.75,3.0,0.06,40.0,0.85,2.0,0.04,15.0,0.32,140.0,2.97,243.0,5.16,23.0,1.15,59.0,2.94,4411.0,93.7,563.0,11.96,845.0,17.94,996.0,21.15,4232.0,89.89,3.0,0.06,38.0,0.81,0.0,0.0,10.0,0.21,128.0,2.72,224.0,4.77,23.0,1.15,55.0,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.0,915.0,1031.0,4508.0,3.0,40.0,2.0,15.0,140.0,243.0,23.0,61.0
